ID,Ponto,LATITUDE,LONGITUDE,Fazenda,Município,Textura,Uso atual,Cultura,Manejo,Época,Data da coleta,A,E,gs,Ca,Ci,Ci/Ca,EUA,A/Ci,YII,ETR,Chl a,Chl b,IAF,Chl a.1,Chl b.1,IAF.1,IAF.2,Estágio,Peso Seco
D-50,50,-17.8978,-50.9715,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-71,71,-17.7448,-50.8133,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-53,53,-17.5566,-50.8379,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-56,56,-17.4012,-50.8335,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-07,7,-17.7923,-50.9019,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-52,52,-17.8158,-51.0115,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-70,70,-17.7677,-51.1842,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-78,78,-17.7484,-51.1383,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-26,26,-17.5969,-51.1595,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-41,41,-17.6986,-50.8664,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-28,28,-17.857,-51.1237,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-64,64,-17.4949,-50.9181,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-25,25,-17.66,-50.8379,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-60,60,-17.6052,-50.8539,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-44,44,-17.5379,-50.9274,Farm B,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-60,60,-17.8061,-51.1838,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-29,29,-17.5842,-51.1249,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
D-56,56,-17.544,-50.9089,Farm A,Municipality 1,,,,,,,,,,,,,,,,,,,,,,,,,
